OPPORTUNITY_ID,SALES_AGENT_NAME,MANAGER_NAME,REGIONAL_OFFICE,PRODUCT_NAME,ACCOUNT_NAME,DEAL_STAGE,ENGAGE_DATE,DEAL_AGE_DAYS,SALES_PRICE,CLOSE_VALUE_AMOUNT,DEAL_SIZE_BAND,PIPELINE_VALUE_ESTIMATE,DEAL_AGE_BAND,PIPELINE_HEALTH_STATUS
Q9CASEJL,Gladys Colclough,Melvin Marxen,Central,MG Special,,Prospecting,,,55,,unknown,55.00,unknown,unknown
OIBR7UA7,Gladys Colclough,Melvin Marxen,Central,MG Special,,Prospecting,,,55,,unknown,55.00,unknown,unknown
J5IXJWVU,Gladys Colclough,Melvin Marxen,Central,MG Advanced,Cancity,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
KFSKQ291,Gladys Colclough,Melvin Marxen,Central,MG Advanced,Plusstrip,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
ZT1234V3,Gladys Colclough,Melvin Marxen,Central,MG Advanced,Ron-tech,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
JQBN7PXK,Gladys Colclough,Melvin Marxen,Central,MG Advanced,Xx-zobam,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
J5IF7CT6,Gladys Colclough,Melvin Marxen,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
AAQ5H36J,Gladys Colclough,Melvin Marxen,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
37PEZCGO,Gladys Colclough,Melvin Marxen,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
X9NUTLTR,Gladys Colclough,Melvin Marxen,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
L5PS6S68,Gladys Colclough,Melvin Marxen,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
JLZCOLIE,Gladys Colclough,Melvin Marxen,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
TN4KM3D1,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Bluth Company,Prospecting,,,550,,unknown,550.00,unknown,unknown
OIIFWY81,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Conecom,Prospecting,,,550,,unknown,550.00,unknown,unknown
WE2CEE8A,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Dontechi,Prospecting,,,550,,unknown,550.00,unknown,unknown
NT38RBZY,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Gogozoom,Prospecting,,,550,,unknown,550.00,unknown,unknown
0XVL2UMH,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Groovestreet,Prospecting,,,550,,unknown,550.00,unknown,unknown
UFZFCBOS,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Lexiqvolax,Prospecting,,,550,,unknown,550.00,unknown,unknown
2BD1SDBX,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Vehement Capital Partners,Prospecting,,,550,,unknown,550.00,unknown,unknown
AE3YDLK3,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Xx-zobam,Prospecting,,,550,,unknown,550.00,unknown,unknown
C54CWZIT,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Zencorporation,Prospecting,,,550,,unknown,550.00,unknown,unknown
D00AN5HY,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
E6798P2J,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
MR08TTTT,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
7UVKZD60,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
0RLU8I9Q,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
ZT163LH3,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
8Y3OMER4,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
OQ1P1OLH,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
UY93W9NZ,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
NVH71LD4,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
XVQ3OA99,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
DJDJ5A58,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
22TUMCKT,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
ARBTXSEH,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Basic,Globex Corporation,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
P4D8H19O,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Basic,Isdom,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
UD1GNRL4,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
B2YZJ212,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
94DGJSLN,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
IRTO8ZJW,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
OAMIMSUU,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Pro,Cheers,Prospecting,,,5482,,unknown,5482.00,unknown,unknown
B26TNOGQ,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Pro,Silis,Prospecting,,,5482,,unknown,5482.00,unknown,unknown
QN1UL4N3,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Pro,,Prospecting,,,5482,,unknown,5482.00,unknown,unknown
FW2CVY2X,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Pro,,Prospecting,,,5482,,unknown,5482.00,unknown,unknown
9R8AKL0D,Jonathan Berthelot,Melvin Marxen,Central,GTXPro,Initech,Prospecting,,,,,unknown,0.00,unknown,unknown
R14YE68N,Jonathan Berthelot,Melvin Marxen,Central,GTXPro,Plexzap,Prospecting,,,,,unknown,0.00,unknown,unknown
8RQCHZ5O,Jonathan Berthelot,Melvin Marxen,Central,GTXPro,,Prospecting,,,,,unknown,0.00,unknown,unknown
90KRHC6T,Jonathan Berthelot,Melvin Marxen,Central,GTXPro,,Prospecting,,,,,unknown,0.00,unknown,unknown
8NLGRTU5,Jonathan Berthelot,Melvin Marxen,Central,GTXPro,,Prospecting,,,,,unknown,0.00,unknown,unknown
QMRDG7WP,Jonathan Berthelot,Melvin Marxen,Central,GTXPro,,Prospecting,,,,,unknown,0.00,unknown,unknown
F0K8UDEG,Jonathan Berthelot,Melvin Marxen,Central,GTXPro,,Prospecting,,,,,unknown,0.00,unknown,unknown
NUEPXB8Z,Jonathan Berthelot,Melvin Marxen,Central,GTXPro,,Prospecting,,,,,unknown,0.00,unknown,unknown
FBDS7GIZ,Jonathan Berthelot,Melvin Marxen,Central,GTXPro,,Prospecting,,,,,unknown,0.00,unknown,unknown
URRD7VUB,Jonathan Berthelot,Melvin Marxen,Central,MG Special,Blackzim,Prospecting,,,55,,unknown,55.00,unknown,unknown
11T4HX93,Jonathan Berthelot,Melvin Marxen,Central,MG Special,Bluth Company,Prospecting,,,55,,unknown,55.00,unknown,unknown
0QMDTHBS,Jonathan Berthelot,Melvin Marxen,Central,MG Special,,Prospecting,,,55,,unknown,55.00,unknown,unknown
GM5X0CSG,Jonathan Berthelot,Melvin Marxen,Central,MG Special,,Prospecting,,,55,,unknown,55.00,unknown,unknown
E0HMRMZ9,Jonathan Berthelot,Melvin Marxen,Central,MG Special,,Prospecting,,,55,,unknown,55.00,unknown,unknown
DYA87PL1,Jonathan Berthelot,Melvin Marxen,Central,MG Special,,Prospecting,,,55,,unknown,55.00,unknown,unknown
CGRMC7OE,Jonathan Berthelot,Melvin Marxen,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
0KSK9O00,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,Bluth Company,Prospecting,,,550,,unknown,550.00,unknown,unknown
76WK0KFZ,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,Konex,Prospecting,,,550,,unknown,550.00,unknown,unknown
IMN2GUYV,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,Statholdings,Prospecting,,,550,,unknown,550.00,unknown,unknown
9HFEMESD,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
00400B1S,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
PELBIQ95,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
HLE798LQ,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
NB67WD27,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
2RQOUJ9V,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
6KW4PU0S,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
Y533QVR5,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
PAUK1IU0,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
97WEHB4X,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
Z4JQEOMT,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
W2K1S9N3,Lajuana Vencill,Dustin Brinkmann,Central,GTX Plus Basic,Dalttechnology,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
U0U1RIMI,Lajuana Vencill,Dustin Brinkmann,Central,GTX Plus Basic,,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
ZTFYF8PV,Lajuana Vencill,Dustin Brinkmann,Central,GTX Plus Basic,,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
Q620I4AZ,Lajuana Vencill,Dustin Brinkmann,Central,GTX Plus Basic,,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
L7PPTHLF,Lajuana Vencill,Dustin Brinkmann,Central,GTX Plus Basic,,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
8U9CA21G,Lajuana Vencill,Dustin Brinkmann,Central,GTX Plus Basic,,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
F14T88OP,Lajuana Vencill,Dustin Brinkmann,Central,GTX Plus Pro,,Prospecting,,,5482,,unknown,5482.00,unknown,unknown
JZ4QLP1W,Lajuana Vencill,Dustin Brinkmann,Central,MG Special,Bioplex,Prospecting,,,55,,unknown,55.00,unknown,unknown
HSGGBG9J,Lajuana Vencill,Dustin Brinkmann,Central,MG Special,Codehow,Prospecting,,,55,,unknown,55.00,unknown,unknown
O7MBZPN4,Lajuana Vencill,Dustin Brinkmann,Central,MG Special,,Prospecting,,,55,,unknown,55.00,unknown,unknown
XS7B6QT7,Lajuana Vencill,Dustin Brinkmann,Central,MG Special,,Prospecting,,,55,,unknown,55.00,unknown,unknown
N6JMQG0E,Lajuana Vencill,Dustin Brinkmann,Central,MG Special,,Prospecting,,,55,,unknown,55.00,unknown,unknown
TBNPWPNE,Lajuana Vencill,Dustin Brinkmann,Central,MG Special,,Prospecting,,,55,,unknown,55.00,unknown,unknown
M4WW6I1S,Lajuana Vencill,Dustin Brinkmann,Central,MG Special,,Prospecting,,,55,,unknown,55.00,unknown,unknown
GLQLEZJM,Lajuana Vencill,Dustin Brinkmann,Central,MG Special,,Prospecting,,,55,,unknown,55.00,unknown,unknown
ZKJIVMSG,Lajuana Vencill,Dustin Brinkmann,Central,MG Advanced,Finjob,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
3TMNC3GW,Lajuana Vencill,Dustin Brinkmann,Central,MG Advanced,Kinnamplus,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
P25KLAD2,Lajuana Vencill,Dustin Brinkmann,Central,MG Advanced,Rangreen,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
NDJBDONI,Lajuana Vencill,Dustin Brinkmann,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
94ZZLWOH,Lajuana Vencill,Dustin Brinkmann,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
KKUHAY4O,Lajuana Vencill,Dustin Brinkmann,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
4V17GRKW,Lajuana Vencill,Dustin Brinkmann,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
EOJHYLXG,Lajuana Vencill,Dustin Brinkmann,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
4XQ43RJW,Lajuana Vencill,Dustin Brinkmann,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
MJK3UJ1B,Lajuana Vencill,Dustin Brinkmann,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
44JDHBI8,Lajuana Vencill,Dustin Brinkmann,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
ETJR6FUL,Marty Freudenburg,Melvin Marxen,Central,GTX Basic,Plexzap,Prospecting,,,550,,unknown,550.00,unknown,unknown
9CYYLZ11,Marty Freudenburg,Melvin Marxen,Central,GTX Basic,Stanredtax,Prospecting,,,550,,unknown,550.00,unknown,unknown
RGW7PKJ6,Marty Freudenburg,Melvin Marxen,Central,GTX Basic,Xx-zobam,Prospecting,,,550,,unknown,550.00,unknown,unknown
BW0NOLCK,Marty Freudenburg,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
G7K3HJAT,Marty Freudenburg,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
NBE5EMSV,Marty Freudenburg,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
D00KRY2S,Marty Freudenburg,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
ZB3JRI67,Marty Freudenburg,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
4AUWVKUU,Marty Freudenburg,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
I43F0Z77,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Basic,Betasoloin,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
YYMKOAVY,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Basic,Donquadtech,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
0HR4TEU4,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Basic,Plussunin,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
O8JCYJSV,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Basic,Silis,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
FMRVHL9O,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Basic,Toughzap,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
YMI68O7S,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Basic,Zumgoity,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
VUFZB941,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
EABYCHB3,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
6Z6DMG2V,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
BZ96Z7AI,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
QY7GTG6Y,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
VZ28EXFN,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
KOPIWJO5,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
465ZW6J2,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Basic,,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
BVRUBA3A,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Pro,,Prospecting,,,5482,,unknown,5482.00,unknown,unknown
5JS1Z5BQ,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Pro,,Prospecting,,,5482,,unknown,5482.00,unknown,unknown
5EUHU5AF,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Pro,,Prospecting,,,5482,,unknown,5482.00,unknown,unknown
F11IGBLD,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Pro,,Prospecting,,,5482,,unknown,5482.00,unknown,unknown
CC70D9SD,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Pro,,Prospecting,,,5482,,unknown,5482.00,unknown,unknown
0BQTT5UF,Marty Freudenburg,Melvin Marxen,Central,GTXPro,Donware,Prospecting,,,,,unknown,0.00,unknown,unknown
M7UNLZEP,Marty Freudenburg,Melvin Marxen,Central,GTXPro,Finhigh,Prospecting,,,,,unknown,0.00,unknown,unknown
EG7S6ZOI,Marty Freudenburg,Melvin Marxen,Central,GTXPro,Konmatfix,Prospecting,,,,,unknown,0.00,unknown,unknown
UND13JS5,Marty Freudenburg,Melvin Marxen,Central,GTXPro,Plusstrip,Prospecting,,,,,unknown,0.00,unknown,unknown
HFVWQIMF,Marty Freudenburg,Melvin Marxen,Central,GTXPro,,Prospecting,,,,,unknown,0.00,unknown,unknown
9YLUGU6I,Marty Freudenburg,Melvin Marxen,Central,GTXPro,,Prospecting,,,,,unknown,0.00,unknown,unknown
SAUIIUTV,Marty Freudenburg,Melvin Marxen,Central,GTXPro,,Prospecting,,,,,unknown,0.00,unknown,unknown
B5H6M7AP,Marty Freudenburg,Melvin Marxen,Central,GTXPro,,Prospecting,,,,,unknown,0.00,unknown,unknown
COGXUYLL,Marty Freudenburg,Melvin Marxen,Central,MG Special,Doncon,Prospecting,,,55,,unknown,55.00,unknown,unknown
ZVO432VF,Marty Freudenburg,Melvin Marxen,Central,MG Special,Faxquote,Prospecting,,,55,,unknown,55.00,unknown,unknown
1BB5LME9,Marty Freudenburg,Melvin Marxen,Central,MG Special,Globex Corporation,Prospecting,,,55,,unknown,55.00,unknown,unknown
7WXPAXAV,Marty Freudenburg,Melvin Marxen,Central,MG Special,Rangreen,Prospecting,,,55,,unknown,55.00,unknown,unknown
GSOR2INK,Marty Freudenburg,Melvin Marxen,Central,MG Special,,Prospecting,,,55,,unknown,55.00,unknown,unknown
BTH2O9OF,Marty Freudenburg,Melvin Marxen,Central,MG Special,,Prospecting,,,55,,unknown,55.00,unknown,unknown
HW367OVT,Marty Freudenburg,Melvin Marxen,Central,MG Special,,Prospecting,,,55,,unknown,55.00,unknown,unknown
O6NIPA7N,Marty Freudenburg,Melvin Marxen,Central,MG Special,,Prospecting,,,55,,unknown,55.00,unknown,unknown
MI3MV7PU,Marty Freudenburg,Melvin Marxen,Central,MG Advanced,Acme Corporation,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
A8PVW8RI,Marty Freudenburg,Melvin Marxen,Central,MG Advanced,Condax,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
S4V0T890,Marty Freudenburg,Melvin Marxen,Central,MG Advanced,Finjob,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
AP74NF6M,Marty Freudenburg,Melvin Marxen,Central,MG Advanced,Iselectrics,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
WJ7HDR4Q,Marty Freudenburg,Melvin Marxen,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
F1NWH30L,Marty Freudenburg,Melvin Marxen,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
7KQAH6UI,Marty Freudenburg,Melvin Marxen,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
2NO97U9Z,Marty Freudenburg,Melvin Marxen,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
BKI3OLP8,Marty Freudenburg,Melvin Marxen,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
KTSP63I0,Marty Freudenburg,Melvin Marxen,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
HKMMBDMW,Moses Frase,Dustin Brinkmann,Central,GTX Basic,Plusstrip,Prospecting,,,550,,unknown,550.00,unknown,unknown
52V1RWCZ,Moses Frase,Dustin Brinkmann,Central,GTX Basic,Stanredtax,Prospecting,,,550,,unknown,550.00,unknown,unknown
XS7L2AQE,Moses Frase,Dustin Brinkmann,Central,GTX Basic,Zencorporation,Prospecting,,,550,,unknown,550.00,unknown,unknown
M22PCEKY,Moses Frase,Dustin Brinkmann,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
IVTNXNYP,Moses Frase,Dustin Brinkmann,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
HOXD9TTL,Moses Frase,Dustin Brinkmann,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
H046CU4Z,Moses Frase,Dustin Brinkmann,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
JF4MEWPX,Moses Frase,Dustin Brinkmann,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
1HD5JJM3,Moses Frase,Dustin Brinkmann,Central,GTX Plus Basic,,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
NWPSEF2I,Moses Frase,Dustin Brinkmann,Central,GTX Plus Basic,,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
0E8D6TCQ,Moses Frase,Dustin Brinkmann,Central,GTX Plus Basic,,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
7MKYTX69,Moses Frase,Dustin Brinkmann,Central,GTX Plus Pro,,Prospecting,,,5482,,unknown,5482.00,unknown,unknown
CLPDG9BG,Moses Frase,Dustin Brinkmann,Central,MG Special,Yearin,Prospecting,,,55,,unknown,55.00,unknown,unknown
32NDDT4L,Moses Frase,Dustin Brinkmann,Central,MG Special,,Prospecting,,,55,,unknown,55.00,unknown,unknown
1969NL80,Moses Frase,Dustin Brinkmann,Central,MG Special,,Prospecting,,,55,,unknown,55.00,unknown,unknown
IKR0NSUE,Moses Frase,Dustin Brinkmann,Central,MG Special,,Prospecting,,,55,,unknown,55.00,unknown,unknown
473F6L9F,Moses Frase,Dustin Brinkmann,Central,MG Special,,Prospecting,,,55,,unknown,55.00,unknown,unknown
KN4LCS4D,Moses Frase,Dustin Brinkmann,Central,MG Special,,Prospecting,,,55,,unknown,55.00,unknown,unknown
EL09RK8X,Moses Frase,Dustin Brinkmann,Central,MG Advanced,Dalttechnology,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
Y9EBNML6,Moses Frase,Dustin Brinkmann,Central,MG Advanced,Donquadtech,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
9H2V1F1E,Moses Frase,Dustin Brinkmann,Central,MG Advanced,Funholding,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
2872DC79,Moses Frase,Dustin Brinkmann,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
OYRF34VN,Moses Frase,Dustin Brinkmann,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
HP8IWA1E,Moses Frase,Dustin Brinkmann,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
M5ZYQFGR,Moses Frase,Dustin Brinkmann,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
0CECGPEJ,Moses Frase,Dustin Brinkmann,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
D6YEYMJC,Moses Frase,Dustin Brinkmann,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
RLDCYEJU,Moses Frase,Dustin Brinkmann,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
BIN9U8D9,Moses Frase,Dustin Brinkmann,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
8O98HGMW,Moses Frase,Dustin Brinkmann,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
SRYX0U85,Moses Frase,Dustin Brinkmann,Central,MG Advanced,,Prospecting,,,3393,,unknown,3393.00,unknown,unknown
MON9ZE47,Niesha Huffines,Melvin Marxen,Central,GTX Basic,Groovestreet,Prospecting,,,550,,unknown,550.00,unknown,unknown
FJHKS2T2,Niesha Huffines,Melvin Marxen,Central,GTX Basic,Plussunin,Prospecting,,,550,,unknown,550.00,unknown,unknown
HUG2KAHE,Niesha Huffines,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
PGN9I1HU,Niesha Huffines,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
647SQRGL,Niesha Huffines,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
TAKHOTRW,Niesha Huffines,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
TS9QPHNA,Niesha Huffines,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
UEI0RABV,Niesha Huffines,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
27ZK0L0F,Niesha Huffines,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
K38J8D75,Niesha Huffines,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
UIP7MXOR,Niesha Huffines,Melvin Marxen,Central,GTX Basic,,Prospecting,,,550,,unknown,550.00,unknown,unknown
MNCY3CKD,Niesha Huffines,Melvin Marxen,Central,GTX Plus Basic,Nam-zim,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
E0S2ZL6X,Niesha Huffines,Melvin Marxen,Central,GTX Plus Basic,Streethex,Prospecting,,,1096,,unknown,1096.00,unknown,unknown
